wallet,win_rate,token_diversity,avg_hold_days
0x05c6961c6a903d7b8e064ac759ce0172a44c38f7,0.66666666666666663,6,245.16666666666666
0x89109e42b25232ee9b187d2f0166a21c29eee3b1,0.66666666666666663,6,251.5
0xdce7d721acf944cee5b8a9a810ccf336cf9c429a,0.66666666666666663,6,27
0xa7f2b381b170c2e8524ca005f6349ac3ceaf7de6,0.66666666666666663,6,115.83333333333334
0x682d11c758e458a087ca7eed9caea7d91bbf8459,0.66666666666666663,6,213
0xeab6434e1ba2cbd2e3c2311ddfe03d02f90c45b6,0.66666666666666663,6,56.833333333333336
0xf5254adbf758ba4e0aab4bccca9c7a256b79e96c,0.66666666666666663,6,40.5
0xc2095831f18d092e7c6348b27d5cd30327cd75da,0.66666666666666663,6,144
0x06908f712dfb51a8a9a3bf0230d8da2a13fb4f20,0.66666666666666663,6,0
0x7057088c2c3c85b87a8be7f6bd31d0aa7d9eae58,0.66666666666666663,6,168.66666666666666
0xd29f86228ad1b9e5eb2a53fbf78dfef049b9c6a2,0.66666666666666663,6,131.5
0x406d5d42368dad82f43b1eeea75f82391393af3f,0.66666666666666663,6,190.33333333333331
0xbe45eb892b22cff4546933da37d26c8e7689d61e,0.66666666666666663,6,37.166666666666664
0x5a6649f5cfd2abe92ec8afce0f53f0f71c547588,0.66666666666666663,6,41.333333333333336
0x31e4b877b9033fcc355af129fcd387031007bbf0,0.66666666666666663,6,164.33333333333334
0x463e324d25e08c59f2e8ddd82f87e881b4639317,0.66666666666666663,6,203.5
0x0647abca6157084b45a131ba9cecffb906145b3a,0.66666666666666663,6,0.83333333333333337
0xd6f0e15669279bb5ea3a8b5521bf5739bdc55aed,0.66666666666666663,6,33.166666666666671
0x780d813b492236042b588de8c1736a647459eba5,0.66666666666666663,6,90.166666666666657
0xafef254a7e693ffe7da3acddb18beae83de26c0b,0.66666666666666663,6,34.833333333333329
0x284855544c0bc38d9e91fecadc7712ad3317c2a7,0.66666666666666663,6,19
0x9446625e3090d155fd7c74752edf4e87cf44de05,0.66666666666666663,6,141.5
0xc042e1309ca0dc3b9b21674ac49b1abdab66b9b4,0.66666666666666663,6,205.33333333333334
0x36bc4d4a977448b44c5b0070ac90328d81066fd1,0.66666666666666663,6,187.66666666666666
0x6c66650d6f65271d9041801c2588910ab685d9e6,0.66666666666666663,6,316.16666666666663
0xa8c84be0e711b6ba5b0a9e8e943098887a38fc63,0.66666666666666663,6,9.6666666666666679
0x64627f4c9b424909a87fdabc1d1ceff5b76a2ad1,0.66666666666666663,6,69
0x15d292c81935f997c58092d88f6eb99671a311b5,0.66666666666666663,6,12.5
0x6f119cf1b6ed4d0d833aa2212b550cae1a4ae038,0.66666666666666663,6,180.66666666666666
0xdefb685324c6a77699c42b18b14ae19465cb791e,0.66666666666666663,6,184.5
0xcccc55f918abe182b286c13ab38231d09831bc92,0.66666666666666663,6,2.833333333333333
0x70ae11a145d060e85ee7bbf39a94a3a60c0e05e7,0.66666666666666663,6,113.83333333333333
0x6ff3af83af41d49188a5bd56eb4a4b237ee37ba1,0.66666666666666663,6,48.833333333333336
0x1fb965b494d1c8efe32ec7e98532e16090670681,0.66666666666666663,6,262
0xa02ba5117e2500f3e61b54d190d9359bbec8b4a9,0.66666666666666663,6,271.66666666666663
0xf2bcb361223a27187666db9d509a1dfa20a8f6c7,0.66666666666666663,6,28.166666666666664
0xdcf01ed1d08b06d4d5be76585529c2d3f653b916,0.66666666666666663,6,38.833333333333336
0x41230112e2c1fa24a11b4b3ca7230a588077328b,0.66666666666666663,6,169.66666666666666
0x10ec598d0d969396b4d478cb7f164cbeebaae711,0.66666666666666663,6,51
0xb845431b6ce5dca4a4b4a8a54e82452df0e2d717,0.66666666666666663,6,52.666666666666671
0x01a5794027720f9e57c8dd7568a52179163809a0,0.66666666666666663,6,217.33333333333334
0xb1e1d0ec0ce0da470931155bfaa2aae7826735b0,0.66666666666666663,6,32
0x75a3d39cbc483167929f59b9146ff61999475395,0.66666666666666663,6,71.833333333333343
0x4a75f0ae51a5d616ada4db52be140d89302aaf78,0.66666666666666663,6,1.1666666666666665
0x2a4129591bbe164d728bf31bb606e81b9f5462c5,0.66666666666666663,6,257.66666666666669
0xcb46bd696a1585aeb35033fcfcebf8cc1cbb6428,0.66666666666666663,6,88.333333333333343
0x1d1daea6d2c0d82a34b9487bba829cd666a56ab9,0.66666666666666663,6,90.833333333333343
0x3f9c8ec8e43fa51c13d13bac32c31e3c1c92deb5,0.66666666666666663,6,109
0xdc8162d7c8e4b2b3aa35058d2a63f8e07c67dcbc,0.66666666666666663,6,30.833333333333336
0x1caae125c505a4d671b6ef85e412931f4540e488,0.66666666666666663,6,162.83333333333331
0xe904251cebdfc922f0bcbab0d6dd3e5b71b7c379,0.66666666666666663,6,11.166666666666668
0xb2fbe7052f8f15a4427cf5d15e7d5a8bdc3cb524,0.66666666666666663,6,105
0x2e5b78909110a77035846975d0d33ab4c6868824,0.66666666666666663,6,198.66666666666666
0x3f5428977149b58ca1949d5c10f373ad4c35e08b,0.66666666666666663,6,0
0x9f08487249f8426e63ae1e94a40290c5e6ad4d26,0.66666666666666663,6,10.333333333333334
0xc68a2ffc9a0b65575d64878095616235aa572e5c,0.66666666666666663,6,138.66666666666666
0x3e2547b9e2589bed1b9e4d921b220d2865961c4c,0.66666666666666663,6,2.1666666666666665
0x13dd1eb7237c114d82f1beffe3aaf9d9c2f7e3b4,0.66666666666666663,3,340
0x365eaaf147981bdb123383eb43e1e05c5dd4d869,0.66666666666666663,3,357
0x6860489bc58fdd1cd5ab4c433817e5ac08d6b2a1,0.66666666666666663,3,24
0x06dbcb7b2962838cfebe1d02bf6c3f4352d074ad,0.66666666666666663,3,1.6666666666666667
0x3ff8e967f2787daf4481f80fbc9233033f1d33ed,0.66666666666666663,3,88
0x7dbde20ce34b0555bceed3f26b8bd2653c85045a,0.66666666666666663,3,184
0x5dcf2cc61a0576ae1626b889ff980986aa3ae591,0.66666666666666663,3,120
0xea6d0cd44057dd9d9637bc883d0fa606438f7b42,0.66666666666666663,3,1.3333333333333333
0xecbfc57b182dee915e45d51378942699a06c4e13,0.66666666666666663,3,82.333333333333329
0xefcf581679642d3257afce76db7f8beec81bb66a,0.66666666666666663,3,2.3333333333333335
0xee30a40be8ca50b3bb8d0cef3a5ab583ce7c5d15,0.66666666666666663,3,157
0xb1341e14dede39252f8aa28b8a86a838432fc72e,0.66666666666666663,3,111
0x157e878f1eada169685e8836986c793e129de049,0.66666666666666663,3,46.333333333333329
0x79879414692ef6f68f54263cac41bc9c462e10ce,0.66666666666666663,3,0.33333333333333337
0xac45fc0bf6e7c34b5e3a2c86579a7c42d8b2ac41,0.66666666666666663,3,44
0x8263252f016cd5e53fd3292a2dea6502ca2e9f73,0.66666666666666663,3,11.666666666666668
0xc7fb0c9d7af37ef0c596f0e01ab9a31de1c86e5f,0.66666666666666663,3,76
0xb6ccf385c132270c7e9951adcb7d2740f56652c5,0.66666666666666663,3,16
0x46afe5dcb59d2354703d0bafbd2647dde4baec7e,0.66666666666666663,3,147.33333333333331
0x0b4a2acf66c58c30324bda2c98f7f5360d8e8e15,0.66666666666666663,3,151.66666666666666
0x97528f89e2eae1d774a24da7d91149fea2ed93ff,0.66666666666666663,3,13.333333333333332
0x25b5c7d0a0478b061df90700342f82c52eb65ca1,0.66666666666666663,3,37.666666666666671
0xa6b50e95107908867a4d0902b66d17a45f25e444,0.66666666666666663,3,234
0xa6e3677e9219677329f5ba4f8b89be56d05f1cf6,0.66666666666666663,3,84.666666666666671
0x5a1839135671a0ebb95b8440c71a13279debae37,0.66666666666666663,3,21.333333333333336
0xe3eb286d3ffb0106fa12629cf4aef17532ce8557,0.66666666666666663,3,28.666666666666668
0x28c3cdb79e8305adf57fe13c34b634264bceb69d,0.66666666666666663,3,8.3333333333333339
0x81d2fa0c169447fd2d2d9c22527ee97786dff597,0.66666666666666663,3,107.66666666666667
0x31480c4137052534f869e6a3de2ae47d5067e360,0.66666666666666663,3,124.33333333333333
0x8ee565c5b49b0986314b6209919e23890573e859,0.66666666666666663,3,323.66666666666663
0x6121f6dc92f34ea90da94927d14b2464137e74d0,0.66666666666666663,3,23.666666666666664
0xf66041aee1da29d3887ea71d5b06ea2df3145be2,0.66666666666666663,3,207.33333333333334
0xcf98acf76b40496fa1b8a9c866050416e7fd7d2d,0.66666666666666663,3,125.33333333333334
0x1a04ddf9e1b236deb7b3b466c234fc4a55a7b929,0.66666666666666663,3,26.333333333333336
0xaaa92f76a407e0325d939c7bad653b8ab890950f,0.66666666666666663,3,274.66666666666669
0xb440492e6fc7d287c48593531bfc05f408c547f3,0.66666666666666663,3,28.666666666666668
0x038b83e0fd69abc673a5d84fba851ac508f91126,0.66666666666666663,3,82.333333333333329
0xe1ad66ada7985155822c863f902e7422f2df8bc2,0.66666666666666663,3,141.33333333333334
0x125589bed43337f5fe34ddeb3152aa7ec2b3aba5,0.66666666666666663,3,224.66666666666669
0x000c575656d979323d6bfc4c8f9e9480c263a2a5,0.66666666666666663,3,6
0x64fec355d4cb8d13a6ca46c08827b9e11c9c901c,0.66666666666666663,3,7
0x7fd2bc379ee186f9b5d81a9e44995fe5299b7563,0.66666666666666663,3,13
0x2d6c0ce4958919e7c43c3a9f70ca238096f30116,0.66666666666666663,3,129.33333333333334
0x730bd26f53dedf8ac28134dc80beb9af873cbe67,0.66666666666666663,3,83
0xe614c4c07b215ee5c0e663d6a626e07f0674a3a6,0.66666666666666663,3,49.333333333333336
0xa009c50c82141ce33501a8807062c7ba86c7ac9c,0.66666666666666663,3,93.666666666666657
0x5a0c329b3c9189b3c90ee99c563eadecd27987b7,0.66666666666666663,3,86.333333333333329
0x0149d01bb7fbed3ea506746cfe55d10e185e59e8,0.66666666666666663,3,134.33333333333334
0xe66398000da4e17ab2e053cb3cefe42f281a0cb5,0.66666666666666663,3,5
0xf2f914d3c15cb80cf16cc4d7ef3f0d59219343cf,0.66666666666666663,3,15.666666666666668
0x138f067654d5e672779243389db3b19a286fc7ca,0.66666666666666663,3,100
0x1f519caeecd08c5cae4161c6adcfb13fcc41f4b6,0.66666666666666663,3,158
0x0c96456d08ccd41b73a59939826f2c73d4dcb744,0.66666666666666663,3,114.33333333333334
0xbd6ef6bc200631bd93c9f1cfa8ecaa0de1444667,0.66666666666666663,3,52.333333333333329
0x37be879652d0e6ce7f1fd431015b98d8c559d04a,0.66666666666666663,3,0.33333333333333337
0xed97f94dd94255637a054098604e0201c442a3fd,0.66666666666666663,3,4.333333333333333
0x1d02e09cc556114138b3d032b5993d889058a0ee,0.66666666666666663,3,25
0xf579f7a402d9c3d6bffbf4d9c8c1b2dc83395009,0.66666666666666663,3,214.33333333333334
0x4a302af80dc286714fe22db4855b5024317449eb,0.66666666666666663,3,15
0x2cc50265be14aad9a8fdb93c2fd4032acd6dc52a,0.66666666666666663,3,70.666666666666657
0x0d6dd0b06569377e3544869f3fc5145709e069e8,0.66666666666666663,3,18.333333333333332
0x77f50ad6dd287a477579df0dc6777206bdab50ce,0.66666666666666663,3,79.333333333333329
0x3c1c10cfe2c843ed7db00349ea4d40c3c37debf7,0.66666666666666663,3,30.666666666666664
0x000335ff9013a9c2a49fc1eeafc2358c7e9c1895,0.66666666666666663,3,11.666666666666666
0xea023136f873036012a14a14576a78a7c5b829ae,0.66666666666666663,3,268.66666666666669
0x743ef704dc3fd419807144ff4574ce96667dea73,0.66666666666666663,3,50.333333333333336
0xce282584b52a78b818a1dfb95b2d660a6261d17c,0.66666666666666663,3,233.66666666666666
0x3f49773cbd598809bedec76f25d7be0955c5da73,0.66666666666666663,3,138.33333333333334
0x7f43e174c668ab8401992cff948d85d1db08c385,0.66666666666666663,3,122.66666666666666
0xb1d269e84322d8df613e79a01c22e7b0e6e484af,0.66666666666666663,3,121.33333333333334
0x537f29f41e31c8a5cea5d03cb7b00f030ec927e5,0.66666666666666663,3,229.33333333333331
0xf7b5e40e22f7074cd65216c341f619f83241245a,0.66666666666666663,3,51
0xe44a201184fa761f0802c0624616e3533e877aaa,0.66666666666666663,3,147
0x7842792a8471d0f5ae645f513cc5999b1bb6b182,0.66666666666666663,3,239
0xff7bb3cca85e26eb3b7c1af3011da83dc6d241d9,0.66666666666666663,3,64
0xdb233359f1c375c0e976820858baba823ddba5c3,0.66666666666666663,3,6
0x37e05fa5ad392e89e4bd0d2292b42d9c6c1708ed,0.66666666666666663,3,306
0x78745706750204f8ebc7d405acb7f9e9b75a96b7,0.66666666666666663,3,231.33333333333334
0xd952f6cfe14d7d72d2a7bb62c4b1ce08faa0565c,0.66666666666666663,3,166
0x368043f3246575adff9ffde224d48bdba0f87a36,0.66666666666666663,3,151.66666666666666
0x3445f1d68f55cc30679c35c62350fb43b701765f,0.66666666666666663,3,97.666666666666671
0xb76c046ba2b981f4ceb195d8a92ba51fcb0bb680,0.66666666666666663,3,7.666666666666667
0xcafb02f1f4714d8cefde7edd6efa9c12597a3226,0.66666666666666663,3,80
0xade89eb99d5bb2f146968630baf53ab2881b316d,0.66666666666666663,3,77.333333333333329
0xdd6f92bcfd8f9a93c4437f6a8823747b3e4e18f9,0.66666666666666663,3,27.333333333333332
0xe6baa3818f0f076344dff097f6b511849d8f9ce7,0.66666666666666663,3,214.33333333333331
0xe566f0cd1bce95ac2c46fae7701bd70504ba47f6,0.66666666666666663,3,9
0x1059665e4abb27d7993c556cc78f589f9ed45459,0.66666666666666663,3,26.666666666666664
0x42e554199fd562ec59777b2277ba2badabb1e5a2,0.66666666666666663,3,371.33333333333331
0x454e3bfb6bb386467cc7a897683ea9c663cedeb5,0.66666666666666663,3,31.666666666666668
0x00bb24839c42178f59df45c6499255240baadbd6,0.66666666666666663,3,131
0x0efca26520bc6599063d2ebc66559247d871783f,0.66666666666666663,3,17.666666666666668
0xd9fcec7855bc50b46342bb5499c836ecb80d8835,0.66666666666666663,3,101.66666666666667
0x55cdb03d28fb55906d1cc4389e653b0c154afc06,0.66666666666666663,3,369.33333333333331
0x1cae58639e878090a140a0836ca5e1c91946ea10,0.66666666666666663,3,0.33333333333333337
0x9431422debce67e8c93790b61a2f3f3f1cb2a812,0.66666666666666663,3,68
0x8ebfb49d3ceed718cc6709b4f0954647c266f5f0,0.66666666666666663,3,233
0x4a2748ee42323c1d0745dabda32370a1a1295529,0.66666666666666663,3,2.666666666666667
0x13dde2675449d949affbecede379beddc83d1834,0.66666666666666663,3,4
0x7bc62a9f245f9bcd3af94362e373b58b3df2a6c6,0.66666666666666663,3,74.666666666666671
0xd411c5c70339f15bce20dd033b5ffaa3f8d2806f,0.66666666666666663,3,33
0xc441d211990f17c5317045efaf9ec04d66900750,0.66666666666666663,3,186
0x189cd45352b73475575fcd0ff95edc473092af43,0.66666666666666663,3,373
0x6ec1c00fe66d25b144d1b41060e1176238f9fa46,0.66666666666666663,3,196.66666666666666
0xab0e9e30d7d3d936346c2f7193b27ca0c3b2506e,0.66666666666666663,3,26.333333333333336
0x9d8f345e9c7ad3b681cdb22f60822c01da2f8d8e,0.66666666666666663,3,190
0x2e110352cb14c1c3f126883778251b7e33fbcb03,0.66666666666666663,3,48.333333333333336
0x836a4dcc0e351ed4fc4e248a3f4ffc13f100d24e,0.66666666666666663,3,84
0xc2ee84242f33807f85a4d59b4bebfd5b211a08c7,0.66666666666666663,3,225
0xa9630af8a992730b271ac9eb1da64f055d3df9fd,0.66666666666666663,3,397.33333333333331
0xda47c29f5800f98534789e7635b17e7f95a077dc,0.66666666666666663,3,95.666666666666657
0x19369a000cbfdf178806367b0b6ba6837579e0e4,0.66666666666666663,3,44
0xec298f5c9f8901fa926b9977f69944e597c7b605,0.66666666666666663,3,80.333333333333343
0xd7bfa77b13085154dc8b5d0cc5e571438e71b3cf,0.66666666666666663,3,57
0xae88022bd3319b407fb32ba553c170d0d8101211,0.66666666666666663,3,182.66666666666669
0x75ff84530c0628485127c8501fad8a555307488c,0.66666666666666663,3,3
0x6ea4505a5a3c83c32b2d2659d28bc6351e4336b7,0.66666666666666663,3,111.66666666666667
0xe827abb5f761eb262ef80d227e73cb66492ea93c,0.66666666666666663,3,89
0x9c9c477b190797e23248052380150201370b9489,0.66666666666666663,3,67.666666666666657
0xdad8e2f5f821d2726b6aa7d038f13c71debfffa6,0.66666666666666663,3,21.666666666666668
0x6ad5db86173b49dda97ed0a58a710139f85a6f15,0.66666666666666663,3,148
0x24a0eab48cf66ec6def48ecb7c817327f32f0e96,0.66666666666666663,3,277.33333333333337
0x309874ce2bf83739f36f0fe800583de36212fe15,0.66666666666666663,3,12.333333333333332
0x50e6e023ea32d01ad1e3a1f3d3c1bdd8023d5784,0.66666666666666663,3,0
0xabd4e54c56300d305bcf3ced6526638ca2a8c1a4,0.66666666666666663,3,42.666666666666664
0xcd38cc7b943228ea9d604c5714baa9b7d0652150,0.66666666666666663,3,257.66666666666663
0xf2f6f2d06c0fa541db3e2c2e9f024af579eabb96,0.66666666666666663,3,2.666666666666667
0xc7f21c939a84e7127a9894ac20631eb7a9f05f4e,0.66666666666666663,3,194.66666666666669
0x803ab69d1ca0cc50b38a09fc787a9f67b3b20338,0.66666666666666663,3,13.666666666666668
0xd8bd2f4c133d566988cc602f7adec909fe648e2a,0.66666666666666663,3,88.666666666666671
0xa103c8d3c40a14b8f35125e5a7053dd581918887,0.66666666666666663,3,98.666666666666671
0xb886767721083e6353b396fc64aa10a8844d9f53,0.66666666666666663,3,95.666666666666657
0x5859e5bbb9d4129ab210bc3f1ed4f038a9338aec,0.66666666666666663,3,2.333333333333333
0xe7aadc4d15ae3e22dbe1adf14c97b36c3ab7fa06,0.66666666666666663,3,140.33333333333334
0x0afbea5597875c33047ab0004575f636e652c49e,0.66666666666666663,3,255.66666666666666
0x98b5f9e1abb0fa6e6e637b2f3ea7fb52f678ae74,0.66666666666666663,3,66.666666666666657
0x81a10f0ef1ea68d2cfa923ce0b4b47274e5deb31,0.66666666666666663,3,53.333333333333336
0x271211619103efbeaf7f0b4b5d5bb7061f17b78d,0.66666666666666663,3,294.33333333333331
0x201f0f0e7cce2f732311dbf2630e896dce56aa66,0.66666666666666663,3,79
0x8e896d1719240dcf257fc259132b00b5af63e0e7,0.66666666666666663,3,119.33333333333333
0xc0f476bd081c61a67e1df26ed53a2ee771db43be,0.66666666666666663,3,111.66666666666667
0x88f7f5c3d4f4de62f8b74240d7601721fb359e98,0.66666666666666663,3,32.333333333333329
0x0027fa6c48fa736d6ba4b75072aaac8ad4a7ef13,0.66666666666666663,3,153.33333333333334
0x9393681a5f4058875c9c00600fc50d0173880465,0.66666666666666663,3,6.666666666666667
0xd0fa81aa457a3b0e1bd500d89e33ca52157266cf,0.66666666666666663,3,93
0xf185045780bb5d391559b7d2c2948023c8169c59,0.66666666666666663,3,262.33333333333337
0x54ac3cefa25ffc7146c96ddac76de022fffa84a0,0.66666666666666663,3,0.66666666666666674
0x949f5a14f810a9c7cdb587282f0797f74e3f3831,0.66666666666666663,3,125.66666666666666
0x829d840c8911199219afd2214bec0f6410bad4ad,0.66666666666666663,3,190.66666666666666
0xd722159e40ea43c621cc8950f53c49c6f19b90b7,0.66666666666666663,3,276.66666666666669
0x61f38476d12ae10532ec80caec8318303f32bfc0,0.66666666666666663,3,7
0x08b255518f99b3ebf8f12b7b44bd6447c5dfb468,0.66666666666666663,3,22
0xc2be3aaaff5f5c0052d815d4227a6184961bda10,0.66666666666666663,3,42
0x1d06b3c29401b2f7b44a7b403733b64eb6b29885,0.66666666666666663,3,208.33333333333334
0xe40a7414973eb160181b13a7da541c7ce2c6ffc0,0.66666666666666663,3,2
0xf2706d61259f7e4cd623ccc187ca3db00f70454a,0.66666666666666663,3,5.666666666666667
0x6812edaa4b3679323c86ef9f70dc20b354517e08,0.66666666666666663,3,47.666666666666664
0xaa62e51d64f3b4971da504217e689c6649915f07,0.66666666666666663,3,92.333333333333343
0xc7628cdcaa543c45004ba5878527144e98777037,0.66666666666666663,3,97.666666666666671
0x132b898616c594da095f4f8c1f26daf64b255488,0.66666666666666663,3,220.66666666666666
0x9ae578d5ad69b051e6fbc7ebb18a12c2d459d914,0.66666666666666663,3,11.333333333333334
0x3e8c09c00a4fbfa41fdcb38acad60586126df862,0.66666666666666663,3,28
0xf07384453ced34987b8a52388c0ce4c64ef29d70,0.66666666666666663,3,346
0x92e7e77163ffed918421e3cb6e0a22f2fe8b37fa,0.66666666666666663,3,39.333333333333336
0xe628c8d0dca59c70ecb65729ddafbccb5daf8e3e,0.66666666666666663,3,11.666666666666666
0xef1e515f4797609f5d0a09a09ea672b46c9eeacc,0.66666666666666663,3,117.33333333333333
0x8bc7c34009965ccb8c0c2eb3d4db5a231ecc856c,0.66666666666666663,3,0
0x38667e086be0751d6f50ec08542def2a345425cb,0.66666666666666663,3,23.666666666666668
0xdcdf53ca0f4c756a750242e3ac0315d54ca9414c,0.66666666666666663,3,0
0x47d3bc535f1339f5e562fda5297a9c1b3172607f,0.66666666666666663,3,84
0xe300b3a6b24cb3c5c87034155f7fff7f77c862a0,0.66666666666666663,3,12
0x27ae5938adcfd5374765aa4ec109b8dcc0b53612,0.66666666666666663,3,3
0x08891da36ef7498ec994a6edee81de0a34d08dd8,0.66666666666666663,3,70.333333333333329
0x811fc9f737af3abf4aef71c387b2dea302d9abee,0.66666666666666663,3,5.666666666666667
0x810479f96ef3ddca99219ffbb6abef0b8734b14a,0.66666666666666663,3,7
0x866ad262dec52b9299974aecc76a293267201fb4,0.66666666666666663,3,355.33333333333337
0x75c6d29b9dee29c32663e4e8264f8944013058cb,0.66666666666666663,3,8
0x2b73d2c35234eef8de985d9bfab5461b18af5d88,0.66666666666666663,3,28.333333333333332
0xd64a30674d2264615076ecbe409669401c2d64a4,0.66666666666666663,3,127.33333333333333
0xd98d8482eadc11e47cf5369c26c4a42c6c39a2dd,0.66666666666666663,3,19
0x5473746bb1298ba347c202808601ca3c92d17d6c,0.66666666666666663,3,190.66666666666669
0x9e2c06891905794613547afa646638be3ccc35d0,0.66666666666666663,3,11
0x122c9b7bbea1bc7b495d0fb4062ee45618e7d2c4,0.66666666666666663,3,5
0x070daa9675c65e721cd7b095dcedb87a2a55a8d0,0.66666666666666663,3,15.333333333333334
0x9461cfcedb62391901ca31433498efcf088ce39e,0.66666666666666663,3,73
0xdccb9385e374f7af08656379b0bbe2a36f202e89,0.66666666666666663,3,122
0x97f6f2b253d2fa06a65d6ff9b35b58516f5a7a81,0.66666666666666663,3,46
0x091dfcf7c078c92143949b599e80ed4ebc028336,0.66666666666666663,3,1.3333333333333335
0x4bc78d61ccd5f4630e27742560b0c97de5262172,0.66666666666666663,3,0.33333333333333337
0xdd46aaff1171cb5e5319bac5131ba051ce04d188,0.66666666666666663,3,179
0xb4b45cd9ae246eccc3982ed0fe0ab417cec3903c,0.66666666666666663,3,218
0x852e7e2de6a124d86555de656eebae1293961a48,0.66666666666666663,3,2.666666666666667
0x6e40d44d2b81cf3eee230057ce1c96b1d942d112,0.66666666666666663,3,177.66666666666669
0x7c660c4f25a6f053d76ec8f548caf840546756b9,0.66666666666666663,3,9
0xa40cea410586e7ce3c15b51d501c84b00d1454d3,0.66666666666666663,3,8.3333333333333339
0xb32a26a383f5f47da5ef7c0229dfd23d88aeb5be,0.66666666666666663,3,154
0xb390ba44d699c472361013b9ade58b8993571324,0.66666666666666663,3,237.66666666666666
0x5ebfd7c625827e15c2f80fc9b5dc6224d92d400e,0.66666666666666663,3,0
0xefc6a76b6a3cd9dce062f843ea9022995a9cb006,0.66666666666666663,3,32
0xc36bb4557f59322cd01282f4c8b6f346aadf25b7,0.66666666666666663,3,27.666666666666664
0xcc1bd99e5aca3e25100507b7b090a5b56a7c85b3,0.66666666666666663,3,133
0x23efe1cf9aac17e2f686a6f8f8a002237cb33eb7,0.66666666666666663,3,126
0xb59e69f8b38153815706720ed0e3e2313914180f,0.66666666666666663,3,154
0x9d1af7ec1dc4486768e6c9e113fa412ba70df7cd,0.66666666666666663,3,1.6666666666666667
0xc1133593b2ca931b624a930a573bb014098c3a15,0.66666666666666663,3,101.33333333333334
0x01156c3e2aa17caf379755cdf4755e85f839cb2b,0.66666666666666663,3,7.666666666666667
0xaf7e52564ad8cf64b2ead3348f6d2c55d017dbca,0.66666666666666663,3,62
0x9211f0ee86bdb808e03ca4b42433c90ce956b8db,0.66666666666666663,3,89.333333333333329
0x8c6c5bb56ca233f6d449f3cdcbdd9283b34bea8b,0.66666666666666663,3,269
0x309fb0be519c81170530d25268991bb1fb55a861,0.66666666666666663,3,264
0xf1fda123e4650e598f24482e86c65dca167d2796,0.66666666666666663,3,31
0x3c25c9628d631390593f3461c620c491e6fc0e7f,0.66666666666666663,3,49.333333333333336
0x374438218d8b0b6947a6ed5cc8178abce7f2c3b5,0.66666666666666663,3,46.333333333333336
0xb0f04e80111d9ed300d2d867fc0c666ccf1c1f32,0.66666666666666663,3,128
0x57116de011d875f53c4c1883646ee04c84dce92c,0.66666666666666663,3,158.66666666666666
0x166d56e78b5f46a97a6bfc7bbd9bdede1bd8ac25,0.66666666666666663,3,60.666666666666671
0xd6a32de67b99664abba9d497a989f9a8707707be,0.66666666666666663,3,0.66666666666666663
0x9aad17d599e297a38d7498aa2e68f44c650a8af0,0.66666666666666663,3,5.666666666666667
0xe25a9763b8470dd45fd0805ab4171a9be8534d3c,0.66666666666666663,3,84.666666666666671
0x955d397a56085a024472f662b750fa262c60ec83,0.66666666666666663,3,25
0xda40caee3b5035f2a813f02a9f73337e288568fa,0.66666666666666663,3,85.333333333333329
0x881df0f540e0ee6193f7a23ae16b970a741fbf71,0.66666666666666663,3,5
0x966f2ac43cf52c0d340465fc0fa762317b97337b,0.66666666666666663,3,0
0x8495439a3d06cc1d6d3a890f3c7f1fb998d2946f,0.66666666666666663,3,4.333333333333333
0xcee53ef333ddae2c9d765a1e89c5d199a466233a,0.66666666666666663,3,221.33333333333334
0xd8089cff8120b0f382c0ea39024de7dfcba8b2a4,0.66666666666666663,3,209.33333333333334
0x63df4245d1261f2c45a655c4d028a0a2f9e70012,0.66666666666666663,3,27
0x7b7735a4244c05840f4c7752b4dca1b04e110844,0.66666666666666663,3,63.666666666666671
0xd532595edce8ce585e95b6b03122d2f196903c4d,0.66666666666666663,3,1.6666666666666667
0x24d8e8348f397996bda0be8ca6f585ff18651eb0,0.66666666666666663,3,62
0xf05b026855c8fbc0a2682cbb1b610bafcf54a047,0.66666666666666663,3,62.333333333333336
0x4480dcf81d177a4295b4ff32393ebeda35bb02e2,0.66666666666666663,3,70
0x9884cbd54a26d968d8a2b1b37da80e7278cb21be,0.66666666666666663,3,155.66666666666666
0x7831191f07d5662a4fc60ab3983b3b0078d33c39,0.66666666666666663,3,94.333333333333343
0x6dafde1caa868c591788680a46663e0d3598a7d2,0.66666666666666663,3,2.3333333333333335
0x34146efcb29ec6743615e332c83212324cef7e17,0.66666666666666663,3,102.33333333333333
0x642c254a5249d664c7a92fbbe47ef3209c3b03d7,0.66666666666666663,3,16.666666666666668
0x1e36352010acd9aedb024abf456c20ad6ce27258,0.66666666666666663,3,134
0x39f9f0d4e5bca90b655782831b1840b5d180174a,0.66666666666666663,3,5.333333333333333
0xd8496dac9c6cb183dc8e322013ccef2ea9beeb97,0.66666666666666663,3,109
0x639f7f991aca72fe5d10536e3dbb429e7636360f,0.66666666666666663,3,10.333333333333332
0x36a7e929679f08056e3f24490264a5dd1ae33bd4,0.66666666666666663,3,17
0x32686e42f4b1c694cafeb0e1722fa75cc9a2cd90,0.66666666666666663,3,91.333333333333329
0x01f0d609badc7be02ca7cece0f8447f87b8d20db,0.66666666666666663,3,43.333333333333336
0x558094862d20c5c7f2d060aec43b79809148f096,0.66666666666666663,3,4.3333333333333339
0x9e9460342c7d3c05bcfcf488f600b51b9209fd0a,0.66666666666666663,3,29
